sku,name,calories_per_dollar,dollars_per_calorie,price_usd,calories_per_container,calories_per_serving,servings_per_container,dollars_per_serving
063392,PORK NAT CRATE FREE 80/20 GROUND (12/PK),193.65609348914856,0.005163793103448277,5.99,1160.0,290.0,4.0,1.4975
058815,PREMIUM CHOICE HAMBURGER PATTIES,193.65609348914856,0.005163793103448277,5.99,1160.0,290.0,4.0,1.4975
076535,THAI RED CURRY WITH ROTI,193.47319347319348,0.00516867469879518,4.29,830.0,830.0,1.0,4.29
074462,SALAD DRESSING RANCH,192.98245614035088,0.0051818181818181815,3.99,770.0,70.0,11.0,0.36272727272727273
051809,CREME FRAICHE,192.98245614035088,0.0051818181818181815,3.99,770.0,110.0,7.0,0.5700000000000001
020734,HOL LEBKUCHEN SUGAR GLAZED,192.98245614035088,0.0051818181818181815,3.99,770.0,110.0,7.0,0.5700000000000001
068174,SALAD DRESSING VEGAN CAESAR,192.98245614035088,0.0051818181818181815,3.99,770.0,70.0,11.0,0.36272727272727273
076746,BROOKIE CARAMEL CLUSTERS,192.98245614035088,0.0051818181818181815,3.99,770.0,110.0,7.0,0.5700000000000001
096923,UNEXPECTED CHEDDAR,192.98245614035088,0.0051818181818181815,3.99,770.0,110.0,7.0,0.5700000000000001
061815,CORN PEA & BEAN QUINOA CRISPS,192.77108433734938,0.0051875,2.49,480.0,120.0,4.0,0.6225
070440,JELLY BEANS SOUR,192.77108433734938,0.0051875,2.49,480.0,120.0,4.0,0.6225
070976,BANANA FRUIT SPREAD ORGANIC,192.77108433734938,0.0051875,2.49,480.0,30.0,16.0,0.155625
077814,ORG RICE BEVERAGE ORIGINAL,192.77108433734938,0.0051875,2.49,480.0,120.0,4.0,0.6225
061116,HOL APPLE CRANBE,192.38476953907815,0.005197916666666667,4.99,960.0,480.0,2.0,2.495
055354,WINTER WASSAIL PUNCH,192.38476953907815,0.005197916666666667,4.99,960.0,120.0,8.0,0.62375
076125,PAPAS RELLENAS,192.38476953907815,0.005197916666666667,4.99,960.0,240.0,4.0,1.2475
078446,EVERYTHING BUT THE BAGEL CHEDDAR,192.38476953907815,0.005197916666666667,4.99,960.0,120.0,8.0,0.62375
056942,SLICED NZ ORGANIC CHEDDAR,192.38476953907815,0.005197916666666667,4.99,960.0,120.0,8.0,0.62375
076020,S'MORES BARS,192.38476953907815,0.005197916666666667,4.99,960.0,160.0,6.0,0.8316666666666667
076960,EGGS EXTRA LARGE CAGE FREE WHI,192.38476953907815,0.005197916666666667,4.99,960.0,80.0,12.0,0.41583333333333333
016458,CIDER APPLE 1/2 GAL,192.38476953907815,0.005197916666666667,4.99,960.0,120.0,8.0,0.62375
075817,BREAD CHEDDAR JALAPENO,192.38476953907815,0.005197916666666667,4.99,960.0,160.0,6.0,0.8316666666666667
057528,HOL MINT CHOC ALMOND BEV QT,192.13973799126637,0.005204545454545455,2.29,440.0,110.0,4.0,0.5725
063354,HUMMUS GARLIC SNACK PACK W/ PRETZEL SLIMS,192.13973799126637,0.005204545454545455,2.29,440.0,220.0,2.0,1.145
057804,GRANOLA BARK ORGANIC COCONUT,192.06680584551148,0.005206521739130435,4.79,920.0,230.0,4.0,1.1975
059610,YOGURT GREEK AVOCADO CITRUS,191.91919191919192,0.005210526315789474,0.99,190.0,190.0,1.0,0.99
060430,YOG GREEK COCO ALMOND GRANOLA,191.91919191919192,0.005210526315789474,0.99,190.0,190.0,1.0,0.99
054704,BATON 72% DARK ORG FAIR TRADE,191.91919191919192,0.005210526315789474,0.99,190.0,190.0,1.0,0.99
176084,TJ's BAKED OATMEAL CHOCOLATE CHIP BOX,191.89765458422173,0.005211111111111112,4.69,900.0,150.0,6.0,0.7816666666666667
176082,ORG OATMEAL BAR ICED CINNAMON BOX,191.89765458422173,0.005211111111111112,4.69,900.0,150.0,6.0,0.7816666666666667
074251,GF BATTERED PLANT-BASED FISH FILLETS,190.6354515050167,0.00524561403508772,2.99,570.0,190.0,3.0,0.9966666666666667
095660,POLENTA WITH SPINACH & CARROTS,190.6354515050167,0.00524561403508772,2.99,570.0,190.0,3.0,0.9966666666666667
070269,NOODLES JAPANESE MATCHA GREEN TEA,190.6354515050167,0.00524561403508772,2.99,570.0,190.0,3.0,0.9966666666666667
096396,CUBANO WRAP,190.47619047619045,0.00525,3.99,760.0,380.0,2.0,1.995
025764,CROISSANTS 3 PACK,190.47619047619045,0.00525,3.99,760.0,190.0,4.0,0.9975
076668,COOKIES FANCY DANISH,190.31719532554257,0.005254385964912281,5.99,1140.0,190.0,6.0,0.9983333333333334
072701,MILK ORGANIC HALF GALLON FF,189.9736147757256,0.005263888888888889,3.79,720.0,90.0,8.0,0.47375
056703,MANGO LEMONADE ORG 64 OZ,189.9736147757256,0.005263888888888889,3.79,720.0,90.0,8.0,0.47375
028493,MILK ORGANIC HALF GALLON FF,189.9736147757256,0.005263888888888889,3.79,720.0,90.0,8.0,0.47375
096937,TURKEY BURGERS,189.9736147757256,0.005263888888888889,3.79,720.0,180.0,4.0,0.9475
060116,MILK LACTOSE FREE HALF GAL FF,189.9736147757256,0.005263888888888889,3.79,720.0,90.0,8.0,0.47375
041907,MANGO NECTAR JUICE ORG 64 OZ,189.43533697632057,0.005278846153846154,5.49,1040.0,130.0,8.0,0.68625
081528,COLD FOAM VANILLA,189.30957683741647,0.005282352941176471,4.49,850.0,10.0,85.0,0.05282352941176471
081671,HOL COLD FOAM SALTED MAPLE,189.30957683741647,0.005282352941176471,4.49,850.0,10.0,85.0,0.05282352941176471
031890,GNOCCHI ALLA SORRENTINA,189.11174785100286,0.0052878787878787884,3.49,660.0,220.0,3.0,1.1633333333333333
075375,GELATO STRAWBERRIES AND CREAM,189.11174785100286,0.0052878787878787884,3.49,660.0,220.0,3.0,1.1633333333333333
065061,PASTRY CITRUS MOUSSE CAKES,189.11174785100286,0.0052878787878787884,3.49,660.0,330.0,2.0,1.745
074869,BAR MANGO CREAM,189.11174785100286,0.0052878787878787884,3.49,660.0,220.0,3.0,1.1633333333333333
080408,HALF & HALF FRESH QUART,188.7905604719764,0.005296875,3.39,640.0,40.0,16.0,0.211875
076667,HOL SPRINKLES HALLOWEEN,188.44221105527637,0.005306666666666667,1.99,375.0,15.0,25.0,0.0796
076666,HOL SPRINKLES CHRISTMAS,188.44221105527637,0.005306666666666667,1.99,375.0,15.0,25.0,0.0796
098200,PITTED GREEN OLIVES RIPE MED,188.44221105527637,0.005306666666666667,1.99,375.0,25.0,15.0,0.13266666666666665
077041,SPRINKLES VALENTINE,188.44221105527637,0.005306666666666667,1.99,375.0,15.0,25.0,0.0796
077039,SPRINKLE ALL OCCASION,188.44221105527637,0.005306666666666667,1.99,375.0,15.0,25.0,0.0796
051827,PASTA RAVIOLI ITALIAN PORCINI & TRUFFLE,187.96992481203006,0.00532,3.99,750.0,250.0,3.0,1.33
077737,DARK CHOCOLATE AND ALMOND COOKIE TILES,187.96992481203006,0.00532,3.99,750.0,150.0,5.0,0.798
039127,MEATLESS MEATBALLS,187.96992481203006,0.00532,3.99,750.0,150.0,5.0,0.798
065633,FALAFEL FULLY COOKED,187.96992481203006,0.00532,3.99,750.0,250.0,3.0,1.33
074658,HOL MAPLE ORANGE CRANBERRY SPREAD,187.96992481203006,0.00532,3.99,750.0,50.0,15.0,0.266
071761,PASTA RAVIOLI ITALIAN VEGAN SPINACH & CASHEW,187.96992481203006,0.00532,3.99,750.0,250.0,3.0,1.33
066034,HOL ADVENT OF THE COCKTAIL HOUR,187.96992481203006,0.00532,3.99,750.0,150.0,5.0,0.798
069585,CHOCOLATE OAT BEVERAGE,187.29096989966553,0.005339285714285715,2.99,560.0,140.0,4.0,0.7475
077100,HOL THANKSGIVING STUFFING SEASONED POPCORN,187.29096989966553,0.005339285714285715,2.99,560.0,140.0,4.0,0.7475
078302,CRISPY GARLIC,187.29096989966553,0.005339285714285715,2.99,560.0,35.0,16.0,0.186875
098026,SOFT & JUICY MANDARINS,187.29096989966553,0.005339285714285715,2.99,560.0,140.0,4.0,0.7475
071710,OAT NOG QUART,187.29096989966553,0.005339285714285715,2.99,560.0,70.0,8.0,0.37375
080322,ITALIAN CHOCOLATE EGGS,187.1871871871872,0.005342245989304812,9.99,1870.0,170.0,11.0,0.9081818181818182
066572,ORANGE ORGANIC STRAWBERRY BANANA 52 OZ JUICE,187.08240534521158,0.005345238095238096,4.49,840.0,120.0,7.0,0.6414285714285715
055476,GLUTEN FREE CINN RAISIN BREAD,187.08240534521158,0.005345238095238096,4.49,840.0,140.0,6.0,0.7483333333333334
037482,EGGS LARGE CAGE FREE BROWN DOZ,187.08240534521158,0.005345238095238096,4.49,840.0,70.0,12.0,0.3741666666666667
075759,SPAGHETTI CARBONARA,187.08240534521158,0.005345238095238096,4.49,840.0,280.0,3.0,1.4966666666666668
094346,PASTA RAV ITAL ARUG PARM REG,186.9918699186992,0.005347826086956522,3.69,690.0,230.0,3.0,1.23
065359,CHOCOLATE TRUFFLE BALLOTIN 7OZ,186.97829716193655,0.005348214285714286,5.99,1120.0,140.0,8.0,0.74875
081242,BEEF HOMESTYLE MEATBALLS,186.87430478309233,0.005351190476190476,8.99,1680.0,280.0,6.0,1.4983333333333333
072024,FALAFEL FULLY COOKED MINI DILL PICKLE,186.4801864801865,0.0053625,4.29,800.0,200.0,4.0,1.0725
073127,DIP VEGAN SALMONESQUE,186.4801864801865,0.0053625,4.29,800.0,100.0,8.0,0.53625
076629,POTATO SALAD,186.37274549098197,0.005365591397849462,4.99,930.0,310.0,3.0,1.6633333333333333
074122,CHIAVE D' ORO,186.24641833810887,0.005369230769230769,3.49,650.0,130.0,5.0,0.6980000000000001
061162,HOL FRUIT FANCIES,185.9799713876967,0.005376923076923077,6.99,1300.0,130.0,10.0,0.6990000000000001
095440,FUSILLI WITH VEG & BASIL PESTO,185.92964824120602,0.005378378378378379,1.99,370.0,370.0,1.0,1.99
095341,GONE BANANAS DARK CHOCOLATE BANANA SLICES,185.87360594795538,0.00538,2.69,500.0,100.0,5.0,0.538
001070,CHOCOLATE LAVA CAKES,185.46365914786966,0.005391891891891892,3.99,740.0,370.0,2.0,1.995
066537,ENCHILADAS CHEESE,184.73895582329317,0.0054130434782608695,2.49,460.0,460.0,1.0,2.49
032174,OLD FASHIONED POTATO SALAD,184.36873747494988,0.005423913043478262,4.99,920.0,230.0,4.0,1.2475
054448,BEEF & BROCCOLI ENTRÉE,184.2456608811749,0.005427536231884058,7.49,1380.0,230.0,6.0,1.2483333333333333
064865,BITES GRANOLA CHOCOLATE CHIP ORGANIC,183.94648829431438,0.005436363636363637,2.99,550.0,110.0,5.0,0.5980000000000001
073475,CHEESE PASTRY ROLLS,183.7160751565762,0.0054431818181818175,4.79,880.0,220.0,4.0,1.1975
074819,APPLE JUICE UNFILTERED 64 OZ,183.7160751565762,0.0054431818181818175,4.79,880.0,110.0,8.0,0.59875
077683,BEANS GARBANZO ORGANIC 15 OZ,183.48623853211006,0.005450000000000001,1.09,200.0,100.0,2.0,0.545
066256,MISAL SPICY SPROUTED BEAN CURRY,183.4061135371179,0.0054523809523809525,2.29,420.0,420.0,1.0,2.29
079714,ORG VANILLA BEAN CHOC BAR,183.4061135371179,0.0054523809523809525,2.29,420.0,140.0,3.0,0.7633333333333333
069557,OLIVES KALAMATA SLICED,183.4061135371179,0.0054523809523809525,2.29,420.0,35.0,12.0,0.19083333333333333
075529,3 PACK OAT CHOCOLATE BAR CRISP RICE COCOA NIBS,183.4061135371179,0.0054523809523809525,2.29,420.0,140.0,3.0,0.7633333333333333
071552,3 PACK OAT CHOCOLATE BAR,183.4061135371179,0.0054523809523809525,2.29,420.0,140.0,3.0,0.7633333333333333
063452,PIE CRUST GLUTEN FREE,183.38108882521487,0.0054531250000000005,3.49,640.0,80.0,8.0,0.43625
098042,WEDGES EXTRA DK CHOC 73% TIN,183.38108882521487,0.0054531250000000005,3.49,640.0,80.0,8.0,0.43625
058463,R-SALAD COMPLETE SOUTHWESTERN CHOPPED 13.6 OZ,183.38108882521487,0.0054531250000000005,3.49,640.0,160.0,4.0,0.8725
095112,FAMILY STYLE MEAT LASAGNA,183.11874105865522,0.0054609375000000005,6.99,1280.0,320.0,4.0,1.7475
091413,OPERA CAKE,183.11874105865522,0.0054609375000000005,6.99,1280.0,160.0,8.0,0.87375
069517,OLIVES KALAMATA PERI PERI JALAPENO,182.7309236947791,0.0054725274725274725,2.49,455.0,35.0,13.0,0.19153846153846155
070609,QUESADILLA CHICKEN SOUTHWEST,182.62806236080178,0.0054756097560975615,4.49,820.0,410.0,2.0,2.245
077107,HOL BUN APPLE MORNING,182.62806236080178,0.0054756097560975615,4.49,820.0,410.0,2.0,2.245
090240,LENTILS STEAMED 17.6 OZ,182.370820668693,0.005483333333333334,3.29,600.0,120.0,5.0,0.658
077301,CHIPS NORWEGIAN SOURDOUGH RYE,182.370820668693,0.005483333333333334,3.29,600.0,150.0,4.0,0.8225
054291,GLUTEN FREE WHOLE GRAIN BREAD,182.36472945891782,0.005483516483516484,4.99,910.0,130.0,7.0,0.7128571428571429
063596,BLUEBERRIES DK CHOC,182.36472945891782,0.005483516483516484,4.99,910.0,130.0,7.0,0.7128571428571429
075648,ICE CREAM CHOCOLATE & RASPBERRY,182.0580474934037,0.005492753623188406,3.79,690.0,230.0,3.0,1.2633333333333334
076295,ICE CREAM CELEBRATION CAKE GELATO,182.0580474934037,0.005492753623188406,3.79,690.0,230.0,3.0,1.2633333333333334
001605,WHOLE KERNEL CORN SWEET & CRSP,181.8181818181818,0.0055000000000000005,0.99,180.0,60.0,3.0,0.33
056692,YOGURT GREEK VANILLA WHOLE,181.8181818181818,0.0055000000000000005,0.99,180.0,180.0,1.0,0.99
060431,YOG GREEK VANILLA FUDGE PRETZ,181.8181818181818,0.0055000000000000005,0.99,180.0,180.0,1.0,0.99
064401,YOGURT GREEK PASSION GUAVA 5.3 OZ WHOLE,181.8181818181818,0.0055000000000000005,0.99,180.0,180.0,1.0,0.99
076706,HOL CHOC SPOONS ,181.8181818181818,0.0055000000000000005,0.99,180.0,180.0,1.0,0.99
060842,HOL YOGURT GREEK EGG NOG,181.8181818181818,0.0055000000000000005,0.99,180.0,180.0,1.0,0.99
057225,YOGURT GREEK APPLE CARAMEL,181.8181818181818,0.0055000000000000005,0.99,180.0,180.0,1.0,0.99
089703,HOT DOG BEEF UNCURED,181.5754339118825,0.005507352941176471,7.49,1360.0,170.0,8.0,0.93625
061898,SOUP TETRA CORN POBLANO CHOWDER,180.90452261306532,0.005527777777777778,1.99,360.0,180.0,2.0,0.995
060480,ORG COCONUT SESAME CLUSTER,180.90452261306532,0.005527777777777778,1.99,360.0,120.0,3.0,0.6633333333333333
076219,HOL MARSHMALLOWS MINI MAPLE,180.6020066889632,0.005537037037037037,2.99,540.0,90.0,6.0,0.49833333333333335
072994,BANANA FRITTERS THAI,180.6020066889632,0.005537037037037037,2.99,540.0,270.0,2.0,1.495
079515,DARK CHOC CRISPY RICE SNACKING STICKS,180.6020066889632,0.005537037037037037,2.99,540.0,180.0,3.0,0.9966666666666667
025122,PITTED GRK KALAMATA OLIVES,180.6020066889632,0.005537037037037037,2.99,540.0,45.0,12.0,0.24916666666666668
068942,CONES ORGANIC SUGAR,180.6020066889632,0.005537037037037037,2.99,540.0,45.0,12.0,0.24916666666666668
073082,PASTA SAUCE ARTICHOKE ORG,180.5157593123209,0.00553968253968254,3.49,630.0,210.0,3.0,1.1633333333333333
071861,HOL PASTA SAUCE ALFREDO PUMPKIN,180.5157593123209,0.00553968253968254,3.49,630.0,90.0,7.0,0.4985714285714286
078937,PASTA RAVIOLINI ITALIAN SPINACH & RICOTTA MINIS,180.5157593123209,0.00553968253968254,3.49,630.0,210.0,3.0,1.1633333333333333
057645,HOL CRACKERS SCALLOPED TRIO,180.45112781954887,0.005541666666666667,3.99,720.0,120.0,6.0,0.665
059821,SPREAD KALE PESTO,180.45112781954887,0.005541666666666667,3.99,720.0,180.0,4.0,0.9975
081613,CARAMELIZED ONION GOAT CHEESE RAVIOLI,180.45112781954887,0.005541666666666667,3.99,720.0,240.0,3.0,1.33
099021,SLICED SMOKED GOUDA,180.45112781954887,0.005541666666666667,3.99,720.0,90.0,8.0,0.49875
063281,DRESSING FIG & BALSAMIC ORGANIC,180.45112781954887,0.005541666666666667,3.99,720.0,60.0,12.0,0.3325
053425,PASTA RAVIOLI ITALIAN RICOTTA & LEMON,180.45112781954887,0.005541666666666667,3.99,720.0,240.0,3.0,1.33
097688,HONEY MINTS DK CHOC,180.45112781954887,0.005541666666666667,3.99,720.0,120.0,6.0,0.665
069040,LITE SHREDDED MOZZARELLA CHEESE,180.45112781954887,0.005541666666666667,3.99,720.0,60.0,12.0,0.3325
053276,QUINOA COWBOY VEGGIE BURGERS,180.45112781954887,0.005541666666666667,3.99,720.0,180.0,4.0,0.9975
074652,OLIVES COLOSSAL KALAMATA TIN,180.45112781954887,0.005541666666666667,3.99,720.0,40.0,18.0,0.22166666666666668
065333,BEVERAGE OAT ORIGINAL HALF GALLON,180.45112781954887,0.005541666666666667,3.99,720.0,90.0,8.0,0.49875
064663,PIZZA DOUGH GLUTEN FREE,180.45112781954887,0.005541666666666667,3.99,720.0,90.0,8.0,0.49875
079548,YANGNYEOM SAUCE,180.45112781954887,0.005541666666666667,3.99,720.0,60.0,12.0,0.3325
036574,COTTAGE CHEESE QUART LF,180.45112781954887,0.005541666666666667,3.99,720.0,90.0,8.0,0.49875
061752,BRIOCHE BUNS 4 PK,180.45112781954887,0.005541666666666667,3.99,720.0,180.0,4.0,0.9975
072120,OATMEAL BITES APPLE CINNAMON,180.45112781954887,0.005541666666666667,3.99,720.0,240.0,3.0,1.33
067549,SPAGHETTI CACIO E PEPE,180.40089086859686,0.005543209876543211,4.49,810.0,270.0,3.0,1.4966666666666668
065355,GUACAMOLE AVOCADOS NUMBER,180.36072144288576,0.005544444444444445,4.99,900.0,60.0,15.0,0.33266666666666667
055424,TJ'S FIG & DATE 5 PK,180.36072144288576,0.005544444444444445,4.99,900.0,180.0,5.0,0.998
068098,GOLDEN FIGS,180.36072144288576,0.005544444444444445,4.99,900.0,100.0,9.0,0.5544444444444445
057805,GRANOLA BARK ORG PUMPKIN SPICE,180.36072144288576,0.005544444444444445,4.99,900.0,150.0,6.0,0.8316666666666667
061248,CHICKEN SALAD CURRY,180.36072144288576,0.005544444444444445,4.99,900.0,300.0,3.0,1.6633333333333333
064778,R-DATES PITTED ORGANIC MEDJOOL,180.30050083472455,0.0055462962962962966,5.99,1080.0,120.0,9.0,0.6655555555555556
085940,EGGS JUMBO ORGANIC BROWN DOZEN,180.30050083472455,0.0055462962962962966,5.99,1080.0,90.0,12.0,0.4991666666666667
077043,RASPBERRY CARRE,180.30050083472455,0.0055462962962962966,5.99,1080.0,180.0,6.0,0.9983333333333334
056349,CRAN APPLE JUICE ORG 64 OZ,179.62003454231433,0.005567307692307693,5.79,1040.0,130.0,8.0,0.72375
097203,INSTANT COFFEE PACKETS,179.21146953405017,0.005580000000000001,2.79,500.0,50.0,10.0,0.279
094347,PASTA RAV ITAL GOAT CHS/SD TOM,178.8617886178862,0.005590909090909091,3.69,660.0,220.0,3.0,1.23
055923,GROUND BEEF HAMBURGER PATTIES 80/20,178.73651771956855,0.005594827586206897,6.49,1160.0,290.0,4.0,1.6225
069998,BURRITOS CARNE ASADA,178.5063752276867,0.005602040816326531,5.49,980.0,490.0,2.0,2.745
071241,PEACH JAM ORGANIC,178.43866171003717,0.005604166666666667,2.69,480.0,30.0,16.0,0.168125
047936,TURKEY CHILI WITH BEANS,178.43866171003717,0.005604166666666667,2.69,480.0,240.0,2.0,1.345
062070,ORGANIC SHREDDED 3 CHEESE BLEND,178.17371937639197,0.0056125,4.49,800.0,100.0,8.0,0.56125
041874,CRUMBLED BLUE,178.17371937639197,0.0056125,4.49,800.0,100.0,8.0,0.56125
063877,HOL MEATBALLS TURKEY CRANBERRY,178.17371937639197,0.0056125,4.49,800.0,160.0,5.0,0.898
098413,MARSHMALLOWS DK CHOC,178.17371937639197,0.0056125,4.49,800.0,100.0,8.0,0.56125
078810,CHEESY CREAMY GREENS & VEGGIES,178.17371937639197,0.0056125,4.49,800.0,200.0,4.0,1.1225
057763,HARVEST GORGONZOLA TARTE,177.65042979942692,0.005629032258064517,3.49,620.0,310.0,2.0,1.745
009925,ORGANIC VEGETABLE BURRITOS,177.65042979942692,0.005629032258064517,3.49,620.0,310.0,2.0,1.745
074969,PANKO BREADED TILAPIA FILLETS,177.39628040057224,0.005637096774193549,6.99,1240.0,310.0,4.0,1.7475
068229,ALMOND BUTTER CUPS DARK CHOC 2PK,176.47058823529412,0.005666666666666667,1.19,210.0,210.0,1.0,1.19
065191,SHREDDED UNEXPECTED CHEDDAR,176.35270541082164,0.005670454545454545,4.99,880.0,110.0,8.0,0.62375
073920,BLUEBERRY FIELDS,176.35270541082164,0.005670454545454545,4.99,880.0,110.0,8.0,0.62375
062144,HAMBURGER BUNS GLUTEN FREE,176.35270541082164,0.005670454545454545,4.99,880.0,220.0,4.0,1.2475
069342,HOL BLONDIE PUMPKIN W WHITE CHOC CHIP AND PECAN,176.35270541082164,0.005670454545454545,4.99,880.0,110.0,8.0,0.62375
003575,BISCOTTI CHOC ALMOND,176.35270541082164,0.005670454545454545,4.99,880.0,110.0,8.0,0.62375
079569,HOL RED LEICESTER TRUCKLE,176.35270541082164,0.005670454545454545,4.99,880.0,110.0,8.0,0.62375
060952,NATURAL CORNISH GAMES HENS,176.35270541082164,0.005670454545454545,4.99,880.0,220.0,4.0,1.2475
095656,HOL BRIE EN CROUTE,176.23497997329773,0.0056742424242424245,7.49,1320.0,330.0,4.0,1.8725
078998,HOL BRIE 1LB PACK,176.17617617617617,0.005676136363636364,9.99,1760.0,110.0,16.0,0.624375
099343,WHOLE GRAIN DIJON MUSTARD,175.87939698492463,0.005685714285714285,1.99,350.0,5.0,70.0,0.028428571428571428
063760,FRUIT SNACKS ORG,175.87939698492463,0.005685714285714285,1.99,350.0,70.0,5.0,0.398
095439,FARFALLE WITH CHEESE & SPINACH,175.87939698492463,0.005685714285714285,1.99,350.0,350.0,1.0,1.99
060992,CANNOLI MINI,175.43859649122805,0.0057,3.99,700.0,350.0,2.0,1.995
077338,CRACKERS SAVORY SQUARES VEGAN CHEDDAR STYLE,175.43859649122805,0.0057,3.99,700.0,140.0,5.0,0.798
071595,SPREAD PIMENTO CHEESE,175.43859649122805,0.0057,3.99,700.0,100.0,7.0,0.5700000000000001
078789,"PASTA SAUCE THICK, BOLD & SPICY RED SAUCE",175.43859649122805,0.0057,3.99,700.0,100.0,7.0,0.5700000000000001
065060,PASTRY RASPBERRY MOUSSE CAKES,175.43859649122805,0.0057,3.99,700.0,350.0,2.0,1.995
098697,TAPENADE OLIVE TRADITIONAL,175.43859649122805,0.0057,3.99,700.0,100.0,7.0,0.5700000000000001
075752,CRACKERS ORG SEEDY GLUTEN FREE,175.43859649122805,0.0057,3.99,700.0,140.0,5.0,0.798
074540,HOT COCOA HEART MELTS,175.43859649122805,0.0057,3.99,700.0,140.0,5.0,0.798
079820,DIP WHITE QUESO,175.43859649122805,0.0057,3.99,700.0,70.0,10.0,0.399
072104,TRES LECHES CAKE,175.21902377972467,0.005707142857142857,7.99,1400.0,350.0,4.0,1.9975
090422,EGGS EXTRA LARGE ORGANIC BROWN DOZEN,174.86338797814207,0.00571875,5.49,960.0,80.0,12.0,0.4575
042866,APPLE JUICE ORG UNFILT 64 OZ,174.86338797814207,0.00571875,5.49,960.0,120.0,8.0,0.68625
065433,BISCOTTI MEYER LEMON,174.86338797814207,0.00571875,5.49,960.0,120.0,8.0,0.68625
067010,ORGANIC SOY BEVERAGE ORIGINAL UNSWEETENED 1 QT,174.67248908296943,0.005725,2.29,400.0,100.0,4.0,0.5725
099319,SOYCUTASH,174.67248908296943,0.005725,2.29,400.0,80.0,5.0,0.458
076054,MANGO CHILE LIME KENT MADE WITH ORGANIC,173.91304347826085,0.005750000000000001,2.99,520.0,130.0,4.0,0.7475
066790,OLIVES PITTED KALAMATA ORGANIC,173.91304347826085,0.005750000000000001,2.99,520.0,40.0,13.0,0.23
093871,FRUIT FRENZY BARS RASP LEMON,173.91304347826085,0.005750000000000001,2.99,520.0,130.0,4.0,0.7475
062743,MEAL PEANUT SATAY NOODLES & SAUCE,173.91304347826085,0.005750000000000001,2.99,520.0,520.0,1.0,2.99
094329,JUST MANGO SLICES,173.91304347826085,0.005750000000000001,2.99,520.0,130.0,4.0,0.7475
079970,BUN LEMON POPPYSEED,173.71937639198217,0.005756410256410257,4.49,780.0,390.0,2.0,2.245
092493,MINI MINT ICE CREAM MOUTHFULS,173.71937639198217,0.005756410256410257,4.49,780.0,130.0,6.0,0.7483333333333334
074946,MILK ORGANIC GRASS FED 1/2 GALLON 2%,173.6227045075125,0.005759615384615385,5.99,1040.0,130.0,8.0,0.74875
066253,SAUCE HERBED TAHINI,173.44173441734418,0.005765625,3.69,640.0,160.0,4.0,0.9225
079955,DIP CAESAR SALAD,173.44173441734418,0.005765625,3.69,640.0,80.0,8.0,0.46125
073566,VEG TURKEYLESS GROUND,172.93233082706766,0.005782608695652175,3.99,690.0,230.0,3.0,1.33
058643,PASTA FETTUCCINE GLUTEN FREE,172.93233082706766,0.005782608695652175,3.99,690.0,230.0,3.0,1.33
060961,VEGETABLE PASTRY PUFFS,172.93233082706766,0.005782608695652175,3.99,690.0,230.0,3.0,1.33
056922,PASTA RAVIOLI ITALIAN CAULIFLOWER ROASTED W/CHEESE,172.93233082706766,0.005782608695652175,3.99,690.0,230.0,3.0,1.33
072700,BUTTERNUT SQUASH MAC & CHEESE BITES,172.93233082706766,0.005782608695652175,3.99,690.0,230.0,3.0,1.33
060584,APPLE QUINOA SIDE,172.93233082706766,0.005782608695652175,3.99,690.0,230.0,3.0,1.33
061445,PRE SLICED MOZZARELLA LOG 16 OZ,172.57318952234206,0.005794642857142858,6.49,1120.0,70.0,16.0,0.405625
071119,HOLD THE DAIRY! VEGAN CHOC MINI CONES,172.4941724941725,0.005797297297297298,4.29,740.0,370.0,2.0,2.145
067706,ORG RICE CAKE THINS DARK CHOCOLATE,172.04301075268816,0.0058125,2.79,480.0,120.0,4.0,0.6975
066912,DRESSING CUCUMBER KEFIR ORGANIC,171.91977077363896,0.005816666666666667,3.49,600.0,50.0,12.0,0.29083333333333333
068905,R-ONIONY KALE SLAW,171.91977077363896,0.005816666666666667,3.49,600.0,200.0,3.0,1.1633333333333333
096115,BIBIMBAP BOWL W/BEEF & VEG,171.91977077363896,0.005816666666666667,3.49,600.0,600.0,1.0,3.49
070849,DATE SYRUP ORGANIC,171.91977077363896,0.005816666666666667,3.49,600.0,100.0,6.0,0.5816666666666667
050469,LINGUINE WITH PESTO & TOMATOES,171.91977077363896,0.005816666666666667,3.49,600.0,200.0,3.0,1.1633333333333333
059611,YOGURT GREEK MATCHA GREEN TEA,171.7171717171717,0.0058235294117647066,0.99,170.0,170.0,1.0,0.99
079297,CHOCOLATE SPOON,171.7171717171717,0.0058235294117647066,0.99,170.0,170.0,1.0,0.99
082434,HOL YOGURT GREEK CRAN CLEM 5.3 OZ WHOLE,171.7171717171717,0.0058235294117647066,0.99,170.0,170.0,1.0,0.99
074643,HOL YOGURT GREEK HONEY CRISP APPLE CINN 5.3 OZ WHO,171.7171717171717,0.0058235294117647066,0.99,170.0,170.0,1.0,0.99
056689,YOGURT GREEK COCO CREAM WHOLE,171.7171717171717,0.0058235294117647066,0.99,170.0,170.0,1.0,0.99
056696,TARTE AUX FRUITS,171.67381974248926,0.005825,6.99,1200.0,240.0,5.0,1.3980000000000001
079580,ANGUS BEEF C.B.P. BLEND  HAMBURGER PATTIES,171.0646041856233,0.005845744680851064,10.99,1880.0,470.0,4.0,2.7475
